time_stamp,sender_avg_rtt_value,sender_pacing_rate,sender_cwnd_rate,sender_avg_retransmission_timeout_value,sender_byte_ack,sender_seg_out,sender_retrans,sender_ssthresh_value,sender_segs_in,sender_avg_send_value,sender_unacked_value,sender_send_buffer_value,sender_rchar,sender_wchar,sender_syscr,sender_syscw,sender_read_bytes_io,sender_write_bytes_io,sender_cancelled_write_bytes,sender_num_threads,sender_vsize,sender_rss,sender_cpu_usage_percentage,sender_mem_usage_percentage,sender_tcp_snd_buffer_min,sender_tcp_snd_buffer_max,sender_req_waittime,sender_req_active,sender_read_bytes,sender_write_bytes,sender_ost_setattr,sender_ost_read,sender_ost_write,sender_ost_punch,sender_ldlm_cancel,sender_pending_read_pages,sender_read_RPCs_in_flight,sender_avg_waittime_md,sender_inflight_md,sender_req_waittime_md,sender_req_active_md,sender_mds_getattr_lock_md,sender_mds_close_md,sender_mds_readpage_md,sender_ldlm_cancel_md,sender_obd_ping_md,sender_close_md,sender_create_md,sender_intent_lock_md,sender_setattr_md,sender_read_page_md,sender_unlink_md,sender_avg_dsack_dups_value,sender_avg_reord_seen,sender_system_cpu_percent,sender_system_memory_percent,sender_remote_ost_read_bytes,sender_remote_ost_write_bytes,receiver_avg_rtt_value,receiver_pacing_rate,receiver_cwnd_rate,receiver_avg_retransmission_timeout_value,receiver_byte_ack,receiver_seg_out,receiver_retrans,receiver_ssthresh_value,receiver_segs_in,receiver_avg_send_value,receiver_unacked_value,receiver_send_buffer_value,receiver_rchar,receiver_wchar,receiver_syscr,receiver_syscw,receiver_read_bytes_io,receiver_write_bytes_io,receiver_cancelled_write_bytes,receiver_num_threads,receiver_vsize,receiver_rss,receiver_cpu_usage_percentage,receiver_mem_usage_percentage,receiver_tcp_snd_buffer_min,receiver_tcp_snd_buffer_max,receiver_req_waittime,receiver_req_active,receiver_read_bytes,receiver_write_bytes,receiver_ost_setattr,receiver_ost_read,receiver_ost_write,receiver_ost_punch,receiver_ldlm_cancel,receiver_pending_read_pages,receiver_read_RPCs_in_flight,receiver_avg_waittime_md,receiver_inflight_md,receiver_req_waittime_md,receiver_req_active_md,receiver_mds_getattr_lock_md,receiver_mds_close_md,receiver_mds_readpage_md,receiver_ldlm_cancel_md,receiver_obd_ping_md,receiver_close_md,receiver_create_md,receiver_intent_lock_md,receiver_setattr_md,receiver_read_page_md,receiver_unlink_md,receiver_avg_dsack_dups_value,receiver_avg_reord_seen,receiver_system_cpu_percent,receiver_system_memory_percent,receiver_remote_ost_read_bytes,receiver_remote_ost_write_bytes,through_put,label_value
1651976610.1265042,0.468,29095.9,753.0,201.0,442.9364318847656,320953.0,0.0,583.0,3526.0,18638.4,140.0,2142184.0,16516087542,355,126560,16,16613797888,106496,0,18,36903059456,34831,41.4,0.1057410745923423,4096,4194304,3132841,386,465567744,0,0,3132841,0,0,0,0,0,440,0,1767,5,369,598,0,0,0,2,0,9,0,0,0,0.0,0.0,3.0,3.2,465567744,0,0.0,0.0,10.0,208.0,0.0,3501.0,0.0,0.0,318133.0,0.0,0.0,0.0,1139247,16627796842,538,127366,47181824,16627892224,0,19,36767649792,37225,63.3,0.113008857101431,4096,4194304,10124931,1066,0,461373440,0,0,10124931,0,0,0,0,481,0,7739,17,331,2715,0,1663,0,5,0,12,0,0,0,0.0,0.0,3.4,3.3,0,461373440,3.09375,1002
1651976611.220352,0.384,29095.9,753.0,201.0,432.9192352294922,313557.0,0.0,583.0,3428.0,22715.5,117.0,1178296.0,16970907382,355,130030,16,17066782720,106496,0,18,36903059456,34831,45.7,0.1057410745923423,4096,4194304,3065585,365,452984832,0,0,3065585,0,0,0,4,0,440,0,1998,5,319,729,0,0,0,2,0,9,0,0,0,0.0,0.0,3.3,3.3,461373440,8386560,0.0,0.0,10.0,208.0,0.0,3417.0,0.0,0.0,312447.0,0.0,0.0,0.0,1139966,17081043850,540,130826,47181824,17081249792,0,19,36767649792,37226,55.4,0.1130118929337238,4096,4194304,10123227,1046,0,452984832,0,0,10123227,0,0,0,0,481,0,6355,17,488,2109,0,1276,0,5,0,12,0,0,0,0.0,0.0,3.2,3.4,0,452984832,3.015625,1002
1651976612.3137124,0.329,29095.9,753.0,201.0,413.7584609985352,299816.0,0.0,583.0,3307.0,26512.9,135.0,3528720.0,17404362486,355,133337,16,17502990336,106496,0,18,36903059456,34831,32.0,0.1057410745923423,4096,4194304,3361870,372,411041792,0,0,3361870,0,0,0,6,0,440,0,2026,5,435,725,0,0,0,2,0,9,0,0,0,0.0,0.0,2.4,3.3,406847488,104351488,0.0,0.0,10.0,208.0,0.0,3157.0,0.0,0.0,295210.0,0.0,0.0,0.0,1139966,17519217579,540,134171,47181824,17519292416,0,19,36767649792,37226,62.6,0.1130118929337238,4096,4194304,10195012,1046,0,448790528,0,0,10195012,0,0,0,0,481,0,6455,19,527,2079,0,1321,0,5,0,12,0,0,0,0.0,0.0,3.4,3.4,0,444596224,2.7822265625,1002
1651976613.4081068,0.426,29095.9,765.0,201.0,333.8423843383789,242750.0,405.0,583.0,2080.0,20802.3,379.0,679336.0,17759960822,355,136050,16,17855311872,106496,0,18,36903059456,34831,35.7,0.1057410745923423,4096,4194304,9515892,728,331350016,0,0,9515892,0,0,0,9,3072,440,0,2211,5,442,888,0,0,0,2,0,9,0,0,0,0.0,0.0,2.7,3.3,327155712,166852800,0.0,0.0,10.0,208.0,0.0,1809.0,0.0,0.0,233441.0,0.0,0.0,0.0,1139966,17855155328,540,136739,47181824,17855234048,0,19,36767649792,37738,76.7,0.1145662390676643,4096,4194304,10034906,1070,0,469762048,0,0,10034906,0,0,0,0,481,0,6357,17,436,2290,0,1240,0,5,0,12,0,0,0,0.0,0.0,4.2,3.4,0,465567744,2.3056640625,1002
1651976614.502879,0.664,27100.5,777.0,201.0,437.52286529541016,316877.0,0.0,583.0,2777.0,13555.4,379.0,0.0,18217008886,355,139537,16,18325073920,106496,0,18,36903059456,34831,43.8,0.1057410745923423,4096,4194304,9797639,990,461373440,0,0,9797639,0,0,0,9,5120,440,0,2123,5,397,761,0,0,0,2,0,9,0,0,0,0.0,0.0,3.4,3.4,465567744,29280960,0.0,0.0,10.0,208.0,0.0,3501.0,0.0,0.0,366037.0,0.0,0.0,0.0,1139966,18367909029,540,140659,47181824,18367987712,0,19,36767649792,37738,91.2,0.1145662390676643,4096,4194304,10103176,1034,0,452984832,0,0,10103176,0,0,0,0,481,0,7535,18,426,2476,0,1619,0,5,0,12,0,0,0,0.0,0.0,4.6,3.5,0,452984832,3.5859375,1002
1651976615.6008737,0.408,27100.5,780.0,201.0,510.2895584106445,370106.0,0.0,583.0,3607.0,22145.9,86.0,2227336.0,18745622262,355,143570,16,18845167616,110592,0,18,36903059456,34831,46.6,0.1057410745923423,4096,4194304,9756024,1146,532676608,0,0,9756024,0,0,0,9,6144,440,0,2074,5,369,782,0,0,0,2,0,9,0,0,0,0.0,0.0,3.8,3.4,536870912,8386560,0.0,0.0,10.0,208.0,0.0,3483.0,0.0,0.0,350917.0,0.0,0.0,0.0,1139966,18885905644,540,144617,47181824,18885984256,0,19,36767649792,37738,82.2,0.1145662390676643,4096,4194304,10006794,995,0,427819008,0,0,10006794,0,0,0,0,481,0,6037,17,443,2047,0,1154,0,5,0,12,0,0,0,0.0,0.0,4.1,3.5,0,432013312,3.5244140625,1002
1651976617.7911174,0.395,27100.5,785.0,201.0,393.3594055175781,284883.0,0.0,583.0,2852.0,23021.4,135.0,0.0,19630620406,355,150322,16,19734360064,110592,0,18,36903059456,34831,32.9,0.1057410745923423,4096,4194304,6562172,599,369098752,0,0,6562172,0,0,0,9,5120,440,0,2115,5,406,774,0,0,0,2,0,9,0,0,0,0.0,0.0,2.7,3.5,364904448,162244800,0.0,0.0,10.0,208.0,0.0,3573.0,0.0,0.0,324600.0,0.0,0.0,0.0,1140685,19349900554,542,148159,47181824,19349999616,0,19,36767649792,37740,65.1,0.11457231073225,4096,4194304,10247451,1091,0,469762048,0,0,10247451,0,0,0,0,481,0,5754,18,434,1962,0,1099,0,5,0,12,0,0,0,0.0,0.0,3.7,3.6,0,469762048,2.78515625,1002
1651976618.8891215,0.299,27100.5,790.0,201.0,348.4535446166992,252981.0,0.0,583.0,2206.0,30606.6,177.0,2145864.0,19971538678,355,152923,16,20069904384,110592,0,18,36903059456,34831,41.0,0.1057410745923423,4096,4194304,10024361,776,360710144,0,0,10024361,0,0,0,9,4096,440,0,1975,5,338,792,0,0,0,2,0,9,0,0,0,0.0,0.0,3.3,3.5,364904448,104402880,0.0,0.0,10.0,208.0,0.0,2318.0,0.0,0.0,257442.0,0.0,0.0,0.0,1140685,19738398165,542,151128,47181824,19738480640,0,19,36767649792,38252,65.2,0.1161266568661904,4096,4194304,10194394,1018,0,444596224,0,0,10194394,0,0,0,0,481,0,5405,17,377,1908,0,1075,0,5,0,12,0,0,0,0.0,0.0,3.7,3.6,0,444596224,2.2704806327819824,1002
1651976619.9857008,0.661,27883.9,796.0,201.0,520.4459991455078,377218.0,0.0,583.0,3408.0,13949.9,135.0,3974760.0,20528201462,355,157170,16,20623552512,114688,0,18,36903059456,34831,51.1,0.1057410745923423,4096,4194304,9604558,1189,549453824,0,0,9604558,0,0,0,10,4096,440,0,2131,5,417,856,0,0,0,2,0,9,0,0,0,0.0,0.0,4.1,3.6,553648128,0,0.0,0.0,10.0,208.0,0.0,2829.0,0.0,0.0,307501.0,0.0,0.0,0.0,1141404,20158877184,544,154339,47181824,20158959616,0,19,36767649792,38252,83.1,0.1161266568661904,4096,4194304,9855129,968,0,432013312,0,0,9855129,0,0,0,0,481,0,8486,17,562,2773,0,1929,0,5,0,12,0,0,0,0.0,0.0,4.3,3.7,0,432013312,3.8066678047180176,1002
1651976621.0820549,0.478,27883.9,796.0,201.0,417.2029800415039,302217.0,0.0,583.0,3319.0,19290.5,112.0,2771472.0,20976598774,355,160591,16,21076537344,114688,0,18,36903059456,34831,46.5,0.1057410745923423,4096,4194304,5544867,581,486539264,0,0,5544867,0,0,0,1,0,440,0,1930,5,312,740,0,0,0,2,0,9,0,0,0,0.0,0.0,3.2,3.6,478150656,8386560,0.0,0.0,10.0,208.0,0.0,3352.0,0.0,0.0,304250.0,0.0,0.0,0.0,1141404,21128285776,544,161749,47181824,21128388608,0,19,36767649792,38252,59.7,0.1161266568661904,4096,4194304,10257659,1013,0,444596224,0,0,10257659,0,0,0,0,481,0,5970,18,496,2118,0,1148,0,5,0,12,0,0,0,0.0,0.0,3.3,3.8,0,444596224,2.900390625,1002
1651976624.3747456,0.624,20948.1,565.0,201.0,68.72528839111328,49854.0,0.0,557.0,400.0,10488.7,138.0,0.0,21518059677,520,164732,19,21584048128,126976,0,18,36903059456,35343,5.5,0.1072954207262828,4096,4194304,330649,31,50331648,0,0,330649,0,0,0,5,0,440,0,2115,5,312,820,0,0,0,2,0,9,0,0,0,0.0,0.0,0.9,3.7,62914560,0,0.0,0.0,10.0,208.0,0.0,2535.0,0.0,0.0,231175.0,0.0,0.0,0.0,1142123,21474840436,546,164400,47181824,21474922496,0,19,36767649792,38765,0.0,0.1176840388324237,4096,4194304,26290920,2475,0,1040187392,0,0,24460879,1830041,0,0,0,481,0,11440,25,634,3312,0,2192,0,6,0,16,1,0,0,0.0,0.0,4.0,3.8,0,1044381696,2.0342659950256348,1002
1651976625.4721606,0.347,20948.1,606.0,201.0,524.7734756469727,381008.0,0.0,557.0,3500.0,20230.3,568.0,1548248.0,22055454877,520,168832,19,22167056384,131072,0,18,36903059456,35343,43.6,0.1072954207262828,4096,4194304,8545233,1141,545259520,0,0,8545233,0,0,0,9,4096,440,0,2090,5,393,722,0,0,0,2,0,9,0,0,0,0.0,0.0,3.4,3.7,549453824,0,0.0,0.0,10.0,208.0,0.0,3430.0,0.0,0.0,371226.0,0.0,0.0,0.0,1142123,21990608799,546,168342,47181824,21990690816,0,19,36767649792,38765,91.4,0.1176840388324237,4096,4194304,10039717,1077,0,469762048,0,0,10039717,0,0,0,0,481,0,7854,17,355,2708,0,1787,0,5,0,12,0,0,0,0.0,0.0,4.4,3.8,0,469762048,3.777257442474365,1002
1651976626.5649302,0.517,28769.5,642.0,201.0,519.8057632446289,376338.0,0.0,557.0,3284.0,14384.8,90.0,3586928.0,22608447645,520,173051,19,22703927296,131072,0,18,36903059456,35343,34.7,0.1072954207262828,4096,4194304,9603056,1170,545259520,0,0,9603056,0,0,0,9,5120,440,0,1863,5,320,690,0,0,0,2,0,9,0,0,0,0.0,0.0,3.0,3.8,549453824,0,0.0,0.0,10.0,208.0,0.0,3260.0,0.0,0.0,382725.0,0.0,0.0,0.0,1142123,22542560274,546,172571,47181824,22542643200,0,19,36767649792,38765,91.5,0.1176840388324237,4096,4194304,10191899,1053,0,457179136,0,0,10191899,0,0,0,0,481,0,8750,17,645,3111,0,1676,0,5,0,12,0,0,0,0.0,0.0,4.4,3.9,0,457179136,3.7109375,1002
1651976627.6591775,0.415,28769.5,670.0,201.0,459.4207611083984,332919.0,0.0,557.0,2902.0,18701.9,90.0,0.0,23103506589,520,176828,19,23207243776,131072,0,18,36903059456,35343,39.3,0.1072954207262828,4096,4194304,9486138,1045,486539264,0,0,9486138,0,0,0,9,6144,440,0,2059,5,362,739,0,0,0,2,0,9,0,0,0,0.0,0.0,2.9,3.8,478150656,87644160,0.0,0.0,10.0,208.0,0.0,3090.0,0.0,0.0,347940.0,0.0,0.0,0.0,1142123,23068676076,546,176606,47181824,23068758016,0,19,36767649792,38765,84.0,0.1176840388324237,4096,4194304,10220618,1061,0,457179136,0,0,10220618,0,0,0,0,481,0,6120,17,416,2105,0,1268,0,5,0,12,0,0,0,0.0,0.0,4.1,3.9,0,452984832,3.037109375,1002
1651976628.758691,0.573,28013.8,693.0,201.0,319.010009765625,231595.0,0.0,557.0,1772.0,14010.0,256.0,1038080.0,23430662301,520,179324,19,23526010880,131072,0,18,36903059456,35343,30.1,0.1072954207262828,4096,4194304,9718075,711,331350016,0,0,9718075,0,0,0,9,3072,440,0,2013,5,382,756,0,0,0,2,0,9,0,0,0,0.0,0.0,2.6,3.9,331350016,166708800,0.0,0.0,10.0,208.0,0.0,1778.0,0.0,0.0,232055.0,0.0,0.0,0.0,1142123,23399108803,546,179132,47181824,23399309312,0,19,36767649792,39277,77.7,0.1192383849663642,4096,4194304,10023387,1077,0,473956352,0,0,10023387,0,0,0,0,481,0,6263,18,433,2108,0,1103,0,5,0,12,0,0,0,0.0,0.0,4.1,4.0,0,469762048,2.2509765625,1002
1651976629.8630164,0.342,28013.8,709.0,201.0,416.536247253418,301966.0,0.0,557.0,2491.0,24014.8,135.0,475784.0,23850092701,520,182524,19,23945441280,131072,0,18,36903059456,35343,34.5,0.1072954207262828,4096,4194304,10052973,930,432013312,0,0,10052973,0,0,0,9,4096,440,0,2283,5,410,878,0,0,0,2,0,9,0,0,0,0.0,0.0,2.7,3.9,440401920,50048640,0.0,0.0,10.0,208.0,0.0,2378.0,0.0,0.0,291766.0,0.0,0.0,0.0,1142842,23805038824,548,182232,47181824,23805124608,0,19,36767649792,39277,82.0,0.1192383849663642,4096,4194304,10110084,995,0,427819008,0,0,10110084,0,0,0,0,481,0,6266,17,434,2117,0,1189,0,5,0,12,0,0,0,0.0,0.0,4.3,4.0,0,432013312,2.9267578125,1002
1651976630.954987,0.627,26488.3,717.0,201.0,516.453742980957,374290.0,0.0,557.0,2780.0,13246.8,90.0,131072.0,24403740829,520,186748,19,24499089408,135168,0,18,36903059456,35343,36.4,0.1072954207262828,4096,4194304,9646108,1179,549453824,0,0,9646108,0,0,0,9,5120,440,0,1981,5,342,711,0,0,0,2,0,9,0,0,0,0.0,0.0,3.1,4.0,541065216,8386560,0.0,0.0,10.0,208.0,0.0,2877.0,0.0,0.0,382494.0,0.0,0.0,0.0,1143561,24361177394,550,186489,47181824,24361267200,0,19,36767649792,39277,86.1,0.1192383849663642,4096,4194304,10083321,1072,0,473956352,0,0,10083321,0,0,0,0,481,0,6982,19,532,2408,0,1403,0,5,0,12,0,0,0,0.0,0.0,4.1,4.1,0,473956352,3.7548828125,1002
1651976633.1429608,0.615,27790.3,738.0,201.0,329.5939407348633,238765.0,0.0,557.0,1373.0,13900.8,90.0,0.0,25305516189,520,193628,19,25405059072,135168,0,18,36903059456,35343,23.8,0.1072954207262828,4096,4194304,9474109,756,352321536,0,0,9474109,0,0,0,9,4096,440,0,2042,5,349,817,0,0,0,2,0,9,0,0,0,0.0,0.0,2.1,4.0,348127232,191548800,0.0,0.0,10.0,208.0,0.0,1520.0,0.0,0.0,251820.0,0.0,0.0,0.0,1144999,25282781074,554,193569,47181824,25282875392,0,19,36767649792,39791,64.4,0.1207988027648903,4096,4194304,10011798,1075,0,478150656,0,0,10011798,0,0,0,0,481,0,7359,18,491,2457,0,1411,0,5,0,12,0,0,0,0.0,0.0,3.5,4.1,0,473956352,2.316783845424652,1002
1651976634.241022,0.279,27790.3,750.0,201.0,371.2029418945313,269189.0,0.0,557.0,1761.0,31139.8,135.0,3714120.0,25678809245,520,196476,19,25774157824,135168,0,18,36903059456,35343,28.3,0.1072954207262828,4096,4194304,10021326,837,390070272,0,0,10021326,0,0,0,9,4096,440,0,2073,5,406,788,0,0,0,2,0,9,0,0,0,0.0,0.0,2.4,4.1,394264576,100085760,0.0,0.0,10.0,208.0,0.0,1667.0,0.0,0.0,264647.0,0.0,0.0,0.0,1145718,25651920412,556,196427,47181824,25652015104,0,19,36767649792,39795,64.9,0.1208109460940617,4096,4194304,9837729,972,0,427819008,0,0,9837729,0,0,0,0,481,0,5388,18,319,1991,0,1001,0,5,0,12,0,0,0,0.0,0.0,3.6,4.2,0,427819008,3.470325529575348,1002
1651976635.3362868,0.342,27790.3,756.0,201.0,532.7970581054688,386075.0,0.0,557.0,3112.0,25606.7,135.0,0.0,26232457373,520,200700,19,26327805952,139264,0,18,36903059456,35343,40.1,0.1072954207262828,4096,4194304,9684661,1180,549453824,0,0,9684661,0,0,0,9,4096,440,0,2179,5,410,781,0,0,0,2,0,9,0,0,0,0.0,0.0,3.1,4.1,553648128,0,0.0,0.0,10.0,208.0,0.0,3171.0,0.0,0.0,388467.0,0.0,0.0,0.0,1145718,26211331406,556,200726,47181824,26211426304,0,19,36767649792,39795,85.1,0.1208109460940617,4096,4194304,10401121,1033,0,452984832,0,0,10401121,0,0,0,0,481,0,7717,17,615,2686,0,1425,0,5,0,12,0,0,0,0.0,0.0,4.2,4.2,0,452984832,3.714460551738739,1002
1651976636.4222484,0.56,31434.5,761.0,201.0,496.0,359455.0,0.0,557.0,2594.0,15741.8,135.0,0.0,26769328285,520,204796,19,26864676864,139264,0,18,36903059456,35343,35.7,0.1072954207262828,4096,4194304,9576370,1143,532676608,0,0,9576370,0,0,0,9,5120,440,0,2135,5,434,797,0,0,0,2,0,9,0,0,0,0.0,0.0,2.8,4.2,520093696,25163776,0.0,0.0,10.0,208.0,0.0,2677.0,0.0,0.0,370309.0,0.0,0.0,0.0,1145718,26749964968,556,204872,47181824,26750058496,0,19,36767649792,39795,78.8,0.1208109460940617,4096,4194304,10128197,1017,0,448790528,0,0,10128197,0,0,0,0,481,0,5695,17,392,2213,0,996,0,5,0,12,0,0,0,0.0,0.0,3.9,4.3,0,452984832,3.620500385761261,1002
1651976637.5182748,0.589,30150.3,767.0,201.0,452.0,327633.0,0.0,557.0,2354.0,15084.8,135.0,0.0,27239090333,520,208380,19,27334438912,139264,0,18,36903059456,35343,31.3,0.1072954207262828,4096,4194304,9395797,1000,465567744,0,0,9395797,0,0,0,9,2048,440,0,2104,5,354,877,0,0,0,2,0,9,0,0,0,0.0,0.0,2.6,4.2,473956352,108540608,0.0,0.0,10.0,208.0,0.0,2352.0,0.0,0.0,327632.0,0.0,0.0,0.0,1145718,27237814994,556,208619,47181824,27237908480,0,19,36767649792,39795,77.1,0.1208109460940617,4096,4194304,10095155,1032,0,444596224,0,0,10095155,0,0,0,0,481,0,5681,17,458,1967,0,993,0,5,0,12,0,0,0,0.0,0.0,3.9,4.3,0,440401920,2.8056640625,1002
1651976638.61557,0.633,28218.8,771.0,201.0,320.70780181884766,232663.0,0.0,557.0,1359.0,14109.4,122.0,175320.0,27583023261,520,211004,19,27686760448,139264,0,18,36903059456,35343,33.6,0.1072954207262828,4096,4194304,9863151,729,339738624,0,0,9863151,0,0,0,9,5120,440,0,1872,5,387,603,0,0,0,2,0,9,0,0,0,0.0,0.0,2.7,4.3,339738624,158117760,0.0,0.0,10.0,208.0,0.0,1380.0,0.0,0.0,235750.0,0.0,0.0,0.0,1145718,27578718271,556,211258,47181824,27578949632,0,19,36767649792,40307,56.7,0.1223652922280021,4096,4194304,9988989,1036,0,452984832,0,0,9988989,0,0,0,0,481,0,5884,18,404,2204,0,1045,0,5,0,12,0,0,0,0.0,0.0,3.4,4.4,0,457179136,2.28125,1002
1651976639.709597,0.608,29525.5,775.0,201.0,467.270736694336,338767.0,0.0,557.0,2808.0,14765.8,16.0,22504.0,28061173917,520,214652,19,28156522496,139264,0,18,36903059456,35343,38.3,0.1072954207262828,4096,4194304,9851265,1053,490733568,0,0,9851265,0,0,0,9,5120,440,0,1753,5,288,695,0,0,0,2,0,9,0,0,0,0.0,0.0,3.0,4.3,486539264,33426496,0.0,0.0,10.0,208.0,0.0,2819.0,0.0,0.0,340642.0,0.0,0.0,0.0,1145718,28060230495,556,214946,47181824,28060327936,0,19,36767649792,40307,80.5,0.1223652922280021,4096,4194304,10210717,993,0,436207616,0,0,10210717,0,0,0,0,481,0,6377,17,565,2399,0,1241,0,5,0,12,0,0,0,0.0,0.0,4.1,4.4,0,436207616,3.40625,1002
1651976640.8042097,0.21,29525.5,781.0,201.0,344.160270690918,249687.0,0.0,557.0,1926.0,43081.4,171.0,247664.0,28430272669,520,217468,19,28525621248,143360,0,18,36903059456,35343,33.0,0.1072954207262828,4096,4194304,9518481,777,360710144,0,0,9518481,0,0,0,9,3072,440,0,2238,5,464,793,0,0,0,2,0,9,0,0,0,0.0,0.0,2.5,4.3,360710144,201326592,0.0,0.0,10.0,208.0,0.0,1925.0,0.0,0.0,250256.0,0.0,0.0,0.0,1145718,28433323007,556,217823,47181824,28433420288,0,19,36767649792,40307,66.9,0.1223652922280021,4096,4194304,9948083,1051,0,457179136,0,0,9948083,0,0,0,0,481,0,7310,17,618,2388,0,1427,0,5,0,12,0,0,0,0.0,0.0,3.7,4.4,0,457179136,2.4617358446121216,1002
1651976641.8990824,0.651,28347.6,797.0,201.0,327.86119079589844,237593.0,0.0,557.0,1640.0,14181.9,171.0,0.0,28778399901,520,220124,19,28877942784,143360,0,18,36903059456,35343,34.7,0.1072954207262828,4096,4194304,9793982,739,343932928,0,0,9793982,0,0,0,9,4096,440,0,2043,5,422,705,0,0,0,2,0,9,0,0,0,0.0,0.0,2.7,4.4,343932928,184549376,0.0,0.0,10.0,208.0,0.0,1683.0,0.0,0.0,243657.0,0.0,0.0,0.0,1145718,28783307053,556,220514,47181824,28783407104,0,19,36767649792,40307,67.7,0.1223652922280021,4096,4194304,10135039,1020,0,452984832,0,0,10135039,0,0,0,0,481,0,6927,19,582,2701,0,1361,0,5,0,12,0,0,0,0.0,0.0,3.8,4.5,0,452984832,2.3302563428878784,1002
1651976644.0901551,0.335,28347.6,606.0,201.0,528.5832901000977,383322.0,0.0,569.0,3731.0,20954.9,135.0,1410528.0,29717923997,520,227292,19,29817466880,143360,0,18,36903059456,35343,55.8,0.1072954207262828,4096,4194304,9663096,1181,549453824,0,0,9663096,0,0,0,9,6144,440,0,2073,5,422,707,0,0,0,2,0,9,0,0,0,0.0,0.0,3.9,4.5,553648128,0,0.0,0.0,10.0,208.0,0.0,3720.0,0.0,0.0,386936.0,0.0,0.0,0.0,1145718,29736179028,556,227800,47181824,29736275968,0,19,36767649792,40819,94.6,0.1239196383619426,4096,4194304,10059390,1073,0,461373440,0,0,10059390,0,0,0,0,481,0,6035,17,610,2033,0,1110,0,5,0,12,0,0,0,0.0,0.0,4.5,4.6,0,465567744,3.5361328125,1002
1651976645.1858046,0.39,28347.6,655.0,201.0,422.0667953491211,306335.0,0.0,569.0,2397.0,19455.2,561.0,1340488.0,30179297437,520,230812,19,30287228928,147456,0,18,36903059456,35343,30.0,0.1072954207262828,4096,4194304,9510892,972,452984832,0,0,9510892,0,0,0,9,6144,440,0,1940,5,367,740,0,0,0,2,0,9,0,0,0,0.0,0.0,2.5,4.5,440401920,75049280,0.0,0.0,10.0,208.0,0.0,2316.0,0.0,0.0,301508.0,0.0,0.0,0.0,1146437,30195455353,558,231315,47181824,30195552256,0,19,36767649792,40819,85.0,0.1239196383619426,4096,4194304,10024177,1035,0,452984832,0,0,10024177,0,0,0,0,481,0,6028,17,535,2060,0,1127,0,5,0,12,0,0,0,0.0,0.0,4.3,4.6,0,452984832,2.255859375,1002
1651976646.2763472,0.65,25515.5,716.0,201.0,327.2783889770508,236608.0,0.0,569.0,1445.0,12760.2,561.0,0.0,30523230365,520,233436,19,30622773248,147456,0,18,36903059456,35343,21.9,0.1072954207262828,4096,4194304,9730473,720,335544320,0,0,9730473,0,0,0,9,5120,440,0,2087,5,417,761,0,0,0,2,0,9,0,0,0,0.0,0.0,1.9,4.5,343932928,158469888,0.0,0.0,10.0,208.0,0.0,1514.0,0.0,0.0,243492.0,0.0,0.0,0.0,1147156,30542526053,560,233989,47181824,30542655488,0,19,36767649792,40820,72.2,0.1239226741942354,4096,4194304,10091657,994,0,440401920,0,0,10091657,0,0,0,0,481,0,6825,17,635,2350,0,1243,0,5,0,12,0,0,0,0.0,0.0,3.9,4.6,0,440401920,2.359375,1002
1651976647.3735774,0.604,29190.1,761.0,201.0,317.8262939453125,230766.0,0.0,569.0,1426.0,14595.1,435.0,2279296.0,30854580381,520,235964,19,30958317568,147456,0,18,36903059456,35343,22.0,0.1072954207262828,4096,4194304,9724115,720,335544320,0,0,9724115,0,0,0,9,5120,440,0,2043,5,361,819,0,0,0,2,0,9,0,0,0,0.0,0.0,2.1,4.6,335544320,163225920,0.0,0.0,10.0,208.0,0.0,1403.0,0.0,0.0,231901.0,0.0,0.0,0.0,1147875,30878733758,562,236581,47181824,30878830592,0,19,36767649792,40821,67.7,0.1239257100265283,4096,4194304,10110054,994,0,436207616,0,0,10110054,0,0,0,0,481,0,6985,17,562,2336,0,1310,0,5,0,12,0,0,0,0.0,0.0,3.8,4.7,0,436207616,2.2568359375,1002
1651976648.468114,0.659,28546.9,812.0,201.0,319.4835357666016,231843.0,0.0,569.0,1260.0,14273.5,765.0,2427632.0,31194319005,520,238556,19,31293861888,147456,0,18,36903059456,35343,21.0,0.1072954207262828,4096,4194304,9711043,720,335544320,0,0,9711043,0,0,0,9,5120,440,0,1873,5,372,718,0,0,0,2,0,9,0,0,0,0.0,0.0,2.1,4.6,335544320,166635520,0.0,0.0,10.0,208.0,0.0,1274.0,0.0,0.0,231891.0,0.0,0.0,0.0,1148594,31220931801,564,239209,47181824,31221035008,0,19,36767649792,41333,73.7,0.1254800561604687,4096,4194304,9910957,981,0,432013312,0,0,9910957,0,0,0,0,481,0,6394,17,453,2057,0,1289,0,5,0,12,0,0,0,0.0,0.0,3.9,4.7,0,427819008,2.2685546875,1002
